OrderID,OrderDate,Region,Category,Subcategory,ProductID,Quantity,UnitPrice,TotalPrice,Discount,DiscountedPrice,Profit,PaymentMethod,ShippingMethod,CustomerSegment
ORD00590,2023-12-10,Central,Toys,Puzzle,PROD9381,2,976.08,1952.16,0.12,1717.9,254.41,Credit Card,Overnight,Corporate
ORD00591,2023-08-07,East,Toys,Board Game,PROD8300,6,392.25,2353.5,0.0,2353.5,280.03,Credit Card,Standard,Wholesale
ORD00592,2023-08-01,West,Toys,Puzzle,PROD7786,8,295.75,2366.0,0.24,1798.16,438.88,PayPal,Overnight,Wholesale
ORD00593,2023-04-17,North,Electronics,Smartphone,PROD7156,5,479.87,2399.35,0.26,1775.52,439.14,Credit Card,Standard,Corporate
ORD00594,2023-03-31,South,Home & Kitchen,Cookware,PROD4047,9,467.5,4207.5,0.17,3492.22,813.6,Cash,Express,Wholesale
ORD00595,2023-06-04,North,Toys,Board Game,PROD1040,10,310.88,3108.8,0.17,2580.3,368.18,PayPal,Express,Corporate
ORD00596,2023-12-01,South,Toys,Board Game,PROD1466,5,422.99,2114.95,0.15,1797.71,337.19,Credit Card,Express,Corporate
ORD00597,2023-07-05,West,Electronics,Tablet,PROD2959,10,485.68,4856.8,0.13,4225.42,429.23,Bank Transfer,Overnight,Wholesale
ORD00598,2023-05-13,South,Books,Fiction,PROD6855,3,585.84,1757.52,0.04,1687.22,239.94,PayPal,Standard,Corporate
ORD00599,2023-11-22,North,Home & Kitchen,Cookware,PROD9419,6,58.23,349.38,0.09,317.94,56.53,PayPal,Overnight,Retail
ORD00600,2023-03-27,East,Electronics,Tablet,PROD5447,9,329.38,2964.42,0.09,2697.62,590.78,Bank Transfer,Standard,Wholesale
ORD00601,2023-03-15,West,Books,Non-Fiction,PROD6575,1,145.58,145.58,0.08,133.93,27.56,PayPal,Standard,Retail
ORD00602,2023-04-24,Central,Apparel,Jacket,PROD9717,4,797.16,3188.64,0.17,2646.57,497.37,Credit Card,Express,Corporate
ORD00603,2023-03-09,West,Electronics,Smartphone,PROD9570,1,484.72,484.72,0.09,441.1,54.04,Bank Transfer,Standard,Wholesale
ORD00604,2023-03-02,East,Home & Kitchen,Blender,PROD3053,4,137.43,549.72,0.21,434.28,81.48,PayPal,Standard,Retail
ORD00605,2023-02-27,South,Toys,Puzzle,PROD2766,2,28.62,57.24,0.15,48.65,6.63,Credit Card,Overnight,Wholesale
ORD00606,2023-08-29,North,Books,Fiction,PROD2581,2,909.44,1818.88,0.01,1800.69,198.67,Credit Card,Overnight,Retail
ORD00607,2023-04-05,East,Books,Fiction,PROD6698,6,38.97,233.82,0.04,224.47,44.72,Bank Transfer,Standard,Wholesale
ORD00608,2023-09-16,Central,Books,Fiction,PROD4555,10,77.65,776.5,0.25,582.38,118.02,PayPal,Express,Retail
ORD00609,2023-02-20,Central,Books,Fiction,PROD4033,4,921.27,3685.08,0.26,2726.96,395.25,Cash,Overnight,Retail
ORD00610,2023-07-14,East,Apparel,Jeans,PROD3025,7,222.13,1554.91,0.07,1446.07,104.94,Cash,Standard,Wholesale
ORD00611,2023-07-04,North,Apparel,Jeans,PROD7304,5,561.56,2807.8,0.01,2779.72,321.4,Bank Transfer,Express,Wholesale
ORD00612,2023-08-16,South,Home & Kitchen,Vacuum Cleaner,PROD2140,4,558.38,2233.52,0.09,2032.5,449.33,Cash,Overnight,Corporate
ORD00613,2023-12-12,North,Apparel,T-shirt,PROD2953,8,675.37,5402.96,0.12,4754.6,734.74,PayPal,Express,Corporate
ORD00614,2023-03-28,West,Books,Fiction,PROD3011,2,370.07,740.14,0.06,695.73,62.65,PayPal,Express,Wholesale
ORD00615,2023-10-25,West,Toys,Doll,PROD6834,10,280.24,2802.4,0.24,2129.82,380.74,Cash,Overnight,Wholesale
ORD00616,2023-09-19,West,Toys,Doll,PROD9147,5,155.9,779.5,0.14,670.37,49.9,PayPal,Overnight,Retail
ORD00617,2023-01-28,Central,Electronics,Smartphone,PROD6356,2,503.15,1006.3,0.01,996.24,85.5,PayPal,Express,Wholesale
ORD00618,2023-02-09,West,Books,Fiction,PROD9032,9,769.9,6929.1,0.24,5266.12,475.99,Bank Transfer,Overnight,Corporate
ORD00619,2023-01-10,West,Books,Children,PROD6153,1,990.8,990.8,0.26,733.19,54.13,Cash,Express,Corporate
ORD00620,2023-04-01,South,Electronics,Smartphone,PROD9052,9,662.82,5965.38,0.23,4593.34,1042.41,Cash,Standard,Corporate
ORD00621,2023-02-26,Central,Toys,Doll,PROD8697,10,678.27,6782.7,0.2,5426.16,1015.1,Cash,Overnight,Retail
ORD00622,2023-07-20,East,Books,Fiction,PROD5660,5,499.74,2498.7,0.29,1774.08,307.6,Bank Transfer,Standard,Retail
ORD00623,2023-03-07,East,Books,Fiction,PROD7235,6,355.39,2132.34,0.22,1663.23,92.11,Credit Card,Express,Corporate
ORD00624,2023-06-29,Central,Home & Kitchen,Cookware,PROD2391,1,664.63,664.63,0.07,618.11,111.02,Credit Card,Express,Retail
ORD00625,2023-01-11,Central,Home & Kitchen,Blender,PROD9433,9,332.86,2995.74,0.14,2576.34,573.68,Cash,Express,Retail
ORD00626,2023-01-12,West,Toys,Puzzle,PROD2639,6,383.96,2303.76,0.12,2027.31,333.51,PayPal,Express,Corporate
ORD00627,2023-06-23,West,Books,Children,PROD2234,3,618.68,1856.04,0.11,1651.88,226.64,PayPal,Express,Corporate
ORD00628,2023-10-21,Central,Electronics,Laptop,PROD2552,7,806.56,5645.92,0.19,4573.2,1104.83,Bank Transfer,Express,Retail
ORD00629,2023-09-01,East,Books,Children,PROD9268,7,217.64,1523.48,0.24,1157.84,208.77,Bank Transfer,Express,Wholesale
ORD00630,2023-04-13,Central,Books,Non-Fiction,PROD3958,7,408.28,2857.96,0.19,2314.95,325.59,Credit Card,Overnight,Wholesale
ORD00631,2023-10-23,West,Books,Fiction,PROD5389,8,220.82,1766.56,0.29,1254.26,248.9,Cash,Overnight,Wholesale
ORD00632,2023-04-13,East,Electronics,Tablet,PROD8133,6,467.86,2807.16,0.07,2610.66,520.27,Cash,Express,Retail
ORD00633,2023-05-17,West,Apparel,Jeans,PROD4907,5,649.58,3247.9,0.08,2988.07,508.71,Credit Card,Standard,Retail
ORD00634,2023-06-08,North,Electronics,Smartphone,PROD4309,8,490.53,3924.24,0.3,2746.97,369.2,PayPal,Express,Retail
ORD00635,2023-05-23,West,Electronics,Laptop,PROD1326,9,184.23,1658.07,0.26,1226.97,297.86,Credit Card,Standard,Corporate
ORD00636,2023-02-02,West,Books,Non-Fiction,PROD3302,7,897.81,6284.67,0.2,5027.74,1142.02,PayPal,Standard,Wholesale
ORD00637,2023-09-25,North,Books,Fiction,PROD4900,10,950.18,9501.8,0.28,6841.3,686.6,Credit Card,Express,Corporate
ORD00638,2023-07-19,South,Books,Children,PROD5498,4,936.15,3744.6,0.07,3482.48,248.52,Cash,Express,Corporate
ORD00639,2023-09-09,West,Books,Fiction,PROD8780,9,380.96,3428.64,0.28,2468.62,279.69,PayPal,Express,Retail
ORD00640,2023-07-08,North,Home & Kitchen,Cookware,PROD4926,5,30.86,154.3,0.29,109.55,18.75,Bank Transfer,Overnight,Corporate
ORD00641,2023-12-25,South,Home & Kitchen,Vacuum Cleaner,PROD8248,6,904.13,5424.78,0.21,4285.58,672.76,Cash,Standard,Corporate
ORD00642,2023-02-16,West,Home & Kitchen,Cookware,PROD6196,4,304.45,1217.8,0.26,901.17,73.94,Cash,Standard,Corporate
ORD00643,2023-08-30,North,Electronics,Laptop,PROD3627,7,927.23,6490.61,0.1,5841.55,785.53,Bank Transfer,Overnight,Retail
ORD00644,2023-11-05,North,Home & Kitchen,Cookware,PROD4010,9,740.41,6663.69,0.14,5730.77,317.89,Cash,Overnight,Retail
ORD00645,2023-04-13,Central,Electronics,Laptop,PROD3131,5,320.58,1602.9,0.02,1570.84,128.12,Cash,Express,Corporate
ORD00646,2023-03-10,East,Toys,Puzzle,PROD4254,5,181.74,908.7,0.18,745.13,86.07,Credit Card,Express,Corporate
ORD00647,2023-07-13,Central,Apparel,Jeans,PROD4747,10,232.24,2322.4,0.28,1672.13,392.32,Credit Card,Express,Retail
ORD00648,2023-03-28,North,Home & Kitchen,Vacuum Cleaner,PROD7028,1,407.02,407.02,0.13,354.11,36.13,PayPal,Overnight,Retail
ORD00649,2023-09-27,West,Electronics,Tablet,PROD2941,7,775.63,5429.41,0.28,3909.18,842.24,PayPal,Overnight,Retail
ORD00650,2023-05-28,South,Apparel,Jeans,PROD5636,8,388.25,3106.0,0.13,2702.22,246.77,PayPal,Express,Retail
ORD00651,2023-01-15,South,Toys,Board Game,PROD7056,5,976.37,4881.85,0.07,4540.12,636.5,Cash,Standard,Retail
ORD00652,2023-06-15,Central,Toys,Board Game,PROD5198,7,689.98,4829.86,0.21,3815.59,731.41,Credit Card,Standard,Wholesale
ORD00653,2023-06-20,Central,Electronics,Smartphone,PROD1745,4,476.22,1904.88,0.11,1695.34,290.37,Credit Card,Express,Wholesale
ORD00654,2023-06-04,North,Books,Non-Fiction,PROD3938,7,674.55,4721.85,0.04,4532.98,1035.54,Bank Transfer,Standard,Wholesale
ORD00655,2023-08-28,East,Toys,Doll,PROD2914,3,98.75,296.25,0.21,234.04,31.97,Bank Transfer,Standard,Retail
ORD00656,2023-07-04,East,Toys,Doll,PROD9470,7,290.1,2030.7,0.26,1502.72,259.35,Bank Transfer,Express,Retail
ORD00657,2023-09-09,West,Home & Kitchen,Vacuum Cleaner,PROD1871,3,560.12,1680.36,0.28,1209.86,214.55,PayPal,Standard,Retail
ORD00658,2023-01-19,West,Apparel,T-shirt,PROD1668,8,267.62,2140.96,0.21,1691.36,232.2,Cash,Express,Wholesale
ORD00659,2023-08-23,East,Books,Non-Fiction,PROD2533,8,121.37,970.96,0.22,757.35,60.29,PayPal,Express,Retail
ORD00660,2023-09-18,North,Apparel,Jacket,PROD9618,5,567.61,2838.05,0.2,2270.44,209.97,PayPal,Express,Retail
ORD00661,2023-12-13,North,Apparel,Jeans,PROD7458,2,888.49,1776.98,0.01,1759.21,327.67,Bank Transfer,Overnight,Retail
ORD00662,2023-01-15,East,Home & Kitchen,Blender,PROD1095,2,465.63,931.26,0.21,735.7,107.39,Bank Transfer,Standard,Wholesale
ORD00663,2023-06-16,East,Books,Non-Fiction,PROD6294,10,138.03,1380.3,0.26,1021.42,214.82,Credit Card,Overnight,Retail
ORD00664,2023-07-15,West,Books,Children,PROD2461,2,404.87,809.74,0.05,769.25,186.94,Credit Card,Standard,Retail
ORD00665,2023-05-26,East,Toys,Doll,PROD3151,3,129.4,388.2,0.15,329.97,45.03,Bank Transfer,Overnight,Retail
ORD00666,2023-04-13,Central,Home & Kitchen,Vacuum Cleaner,PROD7931,8,450.99,3607.92,0.12,3174.97,329.23,Credit Card,Express,Corporate
ORD00667,2023-08-11,South,Books,Fiction,PROD3540,7,102.02,714.14,0.15,607.02,148.51,Cash,Overnight,Wholesale
ORD00668,2023-05-29,South,Books,Fiction,PROD3093,8,442.98,3543.84,0.27,2587.0,376.47,Bank Transfer,Standard,Wholesale
ORD00669,2023-10-19,Central,Toys,Doll,PROD7961,1,555.48,555.48,0.28,399.95,61.07,Cash,Standard,Corporate
ORD00670,2023-07-01,West,Books,Non-Fiction,PROD3941,5,589.71,2948.55,0.23,2270.38,120.91,PayPal,Express,Retail
ORD00671,2023-12-27,West,Electronics,Laptop,PROD5342,5,320.81,1604.05,0.22,1251.16,252.07,Bank Transfer,Standard,Retail
ORD00672,2023-11-06,North,Apparel,T-shirt,PROD7470,5,872.9,4364.5,0.03,4233.56,664.14,Credit Card,Standard,Retail
ORD00673,2023-12-21,West,Toys,Doll,PROD5961,7,870.09,6090.63,0.29,4324.35,736.77,Bank Transfer,Overnight,Wholesale
ORD00674,2023-02-14,South,Toys,Doll,PROD1439,3,143.76,431.28,0.06,405.4,86.43,PayPal,Express,Wholesale
ORD00675,2023-05-04,North,Apparel,Jacket,PROD5930,7,843.67,5905.69,0.26,4370.21,689.25,Cash,Standard,Corporate
ORD00676,2023-03-01,West,Toys,Board Game,PROD8724,3,903.39,2710.17,0.22,2113.93,293.95,Credit Card,Express,Wholesale
ORD00677,2023-05-31,North,Apparel,T-shirt,PROD8074,10,831.16,8311.6,0.12,7314.21,854.08,Cash,Express,Wholesale
ORD00678,2023-10-11,Central,Books,Children,PROD8993,5,46.65,233.25,0.12,205.26,31.34,PayPal,Overnight,Retail
ORD00679,2023-08-05,West,Books,Fiction,PROD8755,10,322.69,3226.9,0.02,3162.36,722.84,Credit Card,Express,Wholesale
ORD00680,2023-12-24,East,Home & Kitchen,Cookware,PROD8178,7,30.6,214.2,0.09,194.92,17.24,PayPal,Overnight,Retail
ORD00681,2023-06-23,East,Books,Children,PROD7395,10,854.92,8549.2,0.21,6753.87,970.49,Cash,Overnight,Wholesale
ORD00682,2023-03-24,West,Home & Kitchen,Cookware,PROD3115,10,215.14,2151.4,0.21,1699.61,114.28,PayPal,Standard,Retail
ORD00683,2023-02-21,Central,Books,Non-Fiction,PROD1770,7,943.62,6605.34,0.15,5614.54,544.29,Credit Card,Express,Corporate
ORD00684,2023-03-23,North,Home & Kitchen,Vacuum Cleaner,PROD6533,3,829.67,2489.01,0.27,1816.98,102.47,Cash,Standard,Wholesale
ORD00685,2023-10-15,North,Apparel,T-shirt,PROD5382,4,491.5,1966.0,0.3,1376.2,284.84,PayPal,Overnight,Wholesale
ORD00686,2023-02-23,North,Books,Children,PROD2734,1,927.37,927.37,0.13,806.81,114.1,Credit Card,Overnight,Retail
ORD00687,2023-03-27,East,Books,Fiction,PROD8233,2,872.16,1744.32,0.27,1273.35,103.66,Cash,Overnight,Retail
ORD00688,2023-07-06,West,Apparel,Jacket,PROD1107,6,820.97,4925.82,0.04,4728.79,427.38,PayPal,Express,Corporate
ORD00689,2023-03-29,South,Home & Kitchen,Vacuum Cleaner,PROD3483,2,273.36,546.72,0.21,431.91,57.44,Cash,Standard,Retail
ORD00690,2023-07-29,North,Toys,Doll,PROD8251,8,952.32,7618.56,0.15,6475.78,1207.34,PayPal,Standard,Wholesale
ORD00691,2023-02-13,North,Books,Fiction,PROD7443,6,321.66,1929.96,0.29,1370.27,113.55,Credit Card,Overnight,Wholesale
ORD00692,2023-01-30,Central,Apparel,Jacket,PROD5986,9,972.93,8756.37,0.13,7618.04,1730.49,Bank Transfer,Express,Retail
ORD00693,2023-11-09,Central,Home & Kitchen,Vacuum Cleaner,PROD8244,3,703.29,2109.87,0.13,1835.59,167.09,Bank Transfer,Overnight,Corporate
ORD00694,2023-02-13,South,Apparel,Jeans,PROD9527,1,542.06,542.06,0.12,477.01,92.43,Bank Transfer,Standard,Retail
ORD00695,2023-06-09,Central,Books,Children,PROD5238,9,347.3,3125.7,0.19,2531.82,138.45,PayPal,Express,Wholesale
ORD00696,2023-02-26,North,Toys,Puzzle,PROD1782,1,843.17,843.17,0.08,775.72,117.52,Credit Card,Express,Corporate
ORD00697,2023-01-03,Central,Books,Children,PROD9737,8,345.59,2764.72,0.07,2571.19,512.06,PayPal,Express,Corporate
ORD00698,2023-10-21,East,Home & Kitchen,Vacuum Cleaner,PROD9461,3,717.21,2151.63,0.16,1807.37,179.88,PayPal,Express,Corporate
ORD00699,2023-12-31,South,Electronics,Smartphone,PROD8802,7,830.15,5811.05,0.02,5694.83,355.58,PayPal,Express,Retail
ORD00700,2023-09-27,East,Home & Kitchen,Vacuum Cleaner,PROD9172,7,592.36,4146.52,0.16,3483.08,449.17,Cash,Express,Wholesale
ORD00701,2023-08-02,South,Toys,Puzzle,PROD9408,3,152.9,458.7,0.04,440.35,84.65,Credit Card,Overnight,Retail
ORD00702,2023-01-17,Central,Toys,Doll,PROD7694,3,944.63,2833.89,0.11,2522.16,606.24,Credit Card,Standard,Corporate
ORD00703,2023-01-21,East,Books,Non-Fiction,PROD5816,9,161.77,1455.93,0.11,1295.78,321.62,Cash,Standard,Retail
ORD00704,2023-08-04,South,Apparel,Jacket,PROD9008,1,937.45,937.45,0.09,853.08,91.02,Credit Card,Standard,Wholesale
ORD00705,2023-01-23,East,Home & Kitchen,Blender,PROD7181,7,486.36,3404.52,0.09,3098.11,435.21,Cash,Overnight,Wholesale
ORD00706,2023-09-16,East,Apparel,T-shirt,PROD2463,8,764.06,6112.48,0.2,4889.98,390.2,Cash,Express,Retail
ORD00707,2023-10-04,North,Toys,Doll,PROD3713,1,958.5,958.5,0.27,699.7,137.97,Credit Card,Overnight,Wholesale
ORD00708,2023-11-27,Central,Home & Kitchen,Vacuum Cleaner,PROD1866,2,647.48,1294.96,0.03,1256.11,302.76,PayPal,Express,Wholesale
ORD00709,2023-12-04,South,Electronics,Smartphone,PROD8278,9,187.95,1691.55,0.01,1674.63,347.24,Credit Card,Overnight,Wholesale
ORD00710,2023-10-29,South,Home & Kitchen,Cookware,PROD7798,1,496.56,496.56,0.28,357.52,42.18,Credit Card,Overnight,Corporate
ORD00711,2023-02-16,South,Toys,Doll,PROD5187,2,979.99,1959.98,0.16,1646.38,176.28,Credit Card,Standard,Corporate
ORD00712,2023-03-28,North,Toys,Puzzle,PROD5882,1,618.33,618.33,0.1,556.5,30.85,Cash,Standard,Corporate
ORD00713,2023-06-15,South,Apparel,Jeans,PROD4925,5,381.76,1908.8,0.25,1431.6,106.22,PayPal,Express,Wholesale
ORD00714,2023-02-28,West,Books,Non-Fiction,PROD1473,5,70.03,350.15,0.14,301.13,39.57,Cash,Overnight,Retail
ORD00715,2023-10-11,South,Electronics,Laptop,PROD5990,10,678.35,6783.5,0.07,6308.65,1015.32,Cash,Express,Retail
ORD00716,2023-03-14,West,Books,Fiction,PROD8401,6,545.04,3270.24,0.05,3106.73,307.67,Credit Card,Standard,Corporate
ORD00717,2023-12-01,Central,Books,Non-Fiction,PROD5110,3,10.54,31.62,0.28,22.77,3.33,Cash,Express,Wholesale
ORD00718,2023-09-19,East,Apparel,Jacket,PROD2469,5,55.03,275.15,0.22,214.62,34.9,Cash,Overnight,Retail
ORD00719,2023-10-12,East,Apparel,Jacket,PROD6613,5,879.5,4397.5,0.06,4133.65,624.03,Bank Transfer,Overnight,Corporate
ORD00720,2023-12-06,North,Home & Kitchen,Blender,PROD3190,6,348.21,2089.26,0.14,1796.76,305.27,Credit Card,Overnight,Corporate
ORD00721,2023-12-11,West,Electronics,Smartphone,PROD9816,3,419.03,1257.09,0.27,917.68,174.96,Credit Card,Overnight,Wholesale
ORD00722,2023-01-16,Central,Electronics,Tablet,PROD6864,8,675.52,5404.16,0.11,4809.7,1022.33,Cash,Standard,Wholesale
ORD00723,2023-08-25,North,Electronics,Smartphone,PROD5606,6,936.89,5621.34,0.13,4890.57,461.2,Bank Transfer,Standard,Retail
ORD00724,2023-06-05,East,Books,Children,PROD9074,4,241.92,967.68,0.15,822.53,100.84,PayPal,Standard,Retail
ORD00725,2023-05-23,Central,Toys,Board Game,PROD3875,10,505.32,5053.2,0.05,4800.54,426.07,Credit Card,Overnight,Retail
ORD00726,2023-05-13,East,Electronics,Smartphone,PROD4143,10,856.92,8569.2,0.26,6341.21,1241.48,Credit Card,Overnight,Wholesale
ORD00727,2023-05-10,North,Books,Children,PROD6292,9,884.27,7958.43,0.0,7958.43,1077.75,Cash,Express,Corporate
ORD00728,2023-09-23,South,Electronics,Tablet,PROD1769,8,500.62,4004.96,0.16,3364.17,197.45,Bank Transfer,Express,Wholesale
ORD00729,2023-01-03,North,Toys,Doll,PROD4696,7,202.66,1418.62,0.02,1390.25,228.51,Cash,Standard,Retail
ORD00730,2023-06-18,West,Apparel,T-shirt,PROD1393,5,72.22,361.1,0.19,292.49,16.26,Bank Transfer,Express,Retail
ORD00731,2023-05-03,South,Electronics,Laptop,PROD2194,6,834.19,5005.14,0.25,3753.86,577.85,Cash,Standard,Wholesale
ORD00732,2023-03-05,North,Toys,Puzzle,PROD3089,2,974.78,1949.56,0.28,1403.68,176.13,Credit Card,Express,Retail
ORD00733,2023-11-17,East,Home & Kitchen,Vacuum Cleaner,PROD7249,7,75.13,525.91,0.2,420.73,68.1,Cash,Standard,Wholesale
ORD00734,2023-11-03,Central,Toys,Board Game,PROD2659,10,20.5,205.0,0.12,180.4,37.71,Bank Transfer,Overnight,Wholesale
ORD00735,2023-09-22,North,Electronics,Laptop,PROD4172,6,591.94,3551.64,0.03,3445.09,180.72,PayPal,Overnight,Wholesale
ORD00736,2023-08-04,North,Home & Kitchen,Cookware,PROD1991,8,727.38,5819.04,0.13,5062.56,499.32,PayPal,Express,Wholesale
ORD00737,2023-11-30,South,Toys,Puzzle,PROD8692,6,318.08,1908.48,0.27,1393.19,285.74,Bank Transfer,Overnight,Corporate
ORD00738,2023-01-05,Central,Home & Kitchen,Cookware,PROD1894,9,590.58,5315.22,0.2,4252.18,261.35,Cash,Express,Retail
ORD00739,2023-04-14,West,Apparel,Jacket,PROD6425,2,348.14,696.28,0.2,557.02,105.25,Bank Transfer,Overnight,Corporate
ORD00740,2023-03-25,South,Toys,Doll,PROD1060,2,459.76,919.52,0.24,698.84,40.84,PayPal,Overnight,Retail
ORD00741,2023-04-20,West,Toys,Puzzle,PROD4363,4,485.94,1943.76,0.23,1496.7,318.69,Cash,Standard,Retail
ORD00742,2023-02-07,South,Home & Kitchen,Blender,PROD6896,6,39.72,238.32,0.03,231.17,24.99,Credit Card,Standard,Retail
ORD00743,2023-03-31,Central,Apparel,Jeans,PROD5029,4,886.53,3546.12,0.22,2765.97,326.28,PayPal,Standard,Retail
ORD00744,2023-02-21,North,Apparel,Jeans,PROD6544,1,833.13,833.13,0.04,799.8,144.74,PayPal,Express,Corporate
ORD00745,2023-07-10,West,Apparel,Jeans,PROD2071,3,941.75,2825.25,0.29,2005.93,500.56,Credit Card,Standard,Retail
ORD00746,2023-09-30,South,Apparel,T-shirt,PROD1756,7,697.41,4881.87,0.1,4393.68,597.14,PayPal,Overnight,Corporate
ORD00747,2023-05-07,Central,Apparel,Jeans,PROD9011,1,633.16,633.16,0.08,582.51,43.86,PayPal,Overnight,Retail
ORD00748,2023-11-11,Central,Toys,Puzzle,PROD7131,2,175.76,351.52,0.12,309.34,70.06,Cash,Overnight,Corporate
ORD00749,2023-12-31,West,Apparel,Jeans,PROD5396,6,530.22,3181.32,0.14,2735.94,659.77,Cash,Overnight,Wholesale
ORD00750,2023-04-23,West,Electronics,Smartphone,PROD7178,4,457.56,1830.24,0.07,1702.12,159.52,PayPal,Express,Corporate
ORD00751,2023-03-10,North,Books,Fiction,PROD8622,2,302.1,604.2,0.16,507.53,48.74,Bank Transfer,Express,Corporate
ORD00752,2023-07-29,South,Toys,Doll,PROD8236,6,806.46,4838.76,0.1,4354.88,550.78,PayPal,Express,Wholesale
ORD00753,2023-02-12,East,Electronics,Laptop,PROD4731,5,844.18,4220.9,0.15,3587.76,641.24,Credit Card,Standard,Retail
ORD00754,2023-10-07,East,Home & Kitchen,Blender,PROD4123,4,340.42,1361.68,0.2,1089.34,108.94,PayPal,Overnight,Wholesale
ORD00755,2023-01-05,West,Books,Non-Fiction,PROD1194,5,289.03,1445.15,0.1,1300.64,324.34,Cash,Overnight,Wholesale
ORD00756,2023-04-27,Central,Apparel,Jeans,PROD8679,4,726.1,2904.4,0.06,2730.14,264.13,Cash,Express,Retail
ORD00757,2023-08-08,East,Home & Kitchen,Blender,PROD3276,7,217.49,1522.43,0.13,1324.51,214.16,PayPal,Express,Wholesale
ORD00758,2023-12-04,West,Electronics,Laptop,PROD9808,6,346.42,2078.52,0.13,1808.31,338.43,Bank Transfer,Express,Wholesale
ORD00759,2023-01-17,Central,Electronics,Tablet,PROD7404,3,162.15,486.45,0.29,345.38,40.08,Cash,Standard,Corporate
ORD00760,2023-07-17,East,Electronics,Tablet,PROD2527,4,480.03,1920.12,0.1,1728.11,418.87,PayPal,Standard,Wholesale
ORD00761,2023-01-17,West,Books,Fiction,PROD5650,10,493.73,4937.3,0.06,4641.06,296.56,PayPal,Standard,Corporate
ORD00762,2023-08-21,West,Books,Fiction,PROD7407,1,374.97,374.97,0.0,374.97,43.25,PayPal,Standard,Retail
ORD00763,2023-09-02,South,Books,Non-Fiction,PROD6075,2,395.1,790.2,0.27,576.85,52.66,Cash,Overnight,Wholesale
ORD00764,2023-11-06,West,Toys,Board Game,PROD5512,10,939.76,9397.6,0.18,7706.03,1159.72,PayPal,Standard,Retail
ORD00765,2023-07-24,West,Toys,Board Game,PROD8539,10,809.49,8094.9,0.16,6799.72,1577.95,Cash,Overnight,Retail
ORD00766,2023-11-27,West,Electronics,Laptop,PROD3869,8,353.31,2826.48,0.25,2119.86,441.93,Cash,Standard,Retail
ORD00767,2023-08-10,North,Books,Children,PROD7447,8,390.82,3126.56,0.2,2501.25,474.5,Credit Card,Standard,Retail
ORD00768,2023-10-03,South,Home & Kitchen,Vacuum Cleaner,PROD9085,5,669.99,3349.95,0.02,3282.95,641.18,Cash,Overnight,Retail
ORD00769,2023-02-23,East,Home & Kitchen,Blender,PROD4397,9,768.87,6919.83,0.1,6227.85,873.06,Credit Card,Express,Retail
ORD00770,2023-12-22,West,Electronics,Tablet,PROD1618,8,387.34,3098.72,0.22,2417.0,534.53,Credit Card,Express,Retail
ORD00771,2023-12-10,South,Apparel,Jeans,PROD8171,8,489.91,3919.28,0.02,3840.89,613.34,PayPal,Express,Corporate
ORD00772,2023-01-10,West,Apparel,T-shirt,PROD3759,10,109.51,1095.1,0.09,996.54,156.39,Credit Card,Overnight,Retail
ORD00773,2023-08-14,Central,Home & Kitchen,Blender,PROD4541,6,186.16,1116.96,0.21,882.4,201.66,Cash,Overnight,Retail
ORD00774,2023-12-06,North,Books,Children,PROD1797,2,396.71,793.42,0.09,722.01,43.67,Cash,Standard,Retail
ORD00775,2023-04-13,South,Home & Kitchen,Blender,PROD2035,2,25.88,51.76,0.01,51.24,2.71,PayPal,Standard,Wholesale
ORD00776,2023-03-27,Central,Apparel,Jacket,PROD4105,1,421.52,421.52,0.03,408.87,47.2,PayPal,Overnight,Corporate
ORD00777,2023-04-29,East,Toys,Board Game,PROD1196,4,114.83,459.32,0.1,413.39,21.91,Cash,Standard,Corporate
ORD00778,2023-12-03,South,Apparel,T-shirt,PROD7735,5,653.45,3267.25,0.11,2907.85,184.55,Bank Transfer,Overnight,Corporate
ORD00779,2023-10-02,West,Electronics,Tablet,PROD3177,10,179.74,1797.4,0.29,1276.15,216.91,Bank Transfer,Standard,Wholesale
ORD00780,2023-09-04,West,Home & Kitchen,Vacuum Cleaner,PROD9372,2,341.75,683.5,0.18,560.47,93.6,PayPal,Overnight,Wholesale
ORD00781,2023-01-11,West,Electronics,Smartphone,PROD4990,10,761.35,7613.5,0.04,7308.96,711.01,Credit Card,Standard,Retail
ORD00782,2023-06-01,Central,Home & Kitchen,Cookware,PROD8270,4,160.15,640.6,0.06,602.16,34.67,Bank Transfer,Standard,Corporate
ORD00783,2023-01-21,North,Home & Kitchen,Vacuum Cleaner,PROD4752,9,793.86,7144.74,0.12,6287.37,1336.33,Bank Transfer,Express,Retail
ORD00784,2023-01-28,West,Apparel,Jacket,PROD9543,4,803.44,3213.76,0.21,2538.87,239.89,Bank Transfer,Standard,Corporate
ORD00785,2023-09-09,South,Electronics,Smartphone,PROD3057,2,954.12,1908.24,0.02,1870.08,464.53,Credit Card,Standard,Wholesale
ORD00786,2023-05-01,South,Books,Fiction,PROD5012,9,87.38,786.42,0.22,613.41,68.88,Cash,Standard,Wholesale
ORD00787,2023-05-27,West,Apparel,Jeans,PROD2310,10,453.79,4537.9,0.19,3675.7,383.64,Bank Transfer,Express,Corporate
ORD00788,2023-08-14,West,Apparel,Jeans,PROD1324,7,510.24,3571.68,0.22,2785.91,562.93,Cash,Express,Retail
